index,code,name,network,location,elevation_m,site_property
SNOTEL:791_WA_SNTL,791_WA_SNTL,Stevens Pass,SNOTEL,"{'latitude': '47.746070861816406', 'longitude': '-121.09288024902344'}",1203.9599609375,"{'county': 'King', 'state': 'Washington', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100090102|HUD=17110009|TimeZone=-8.0|actonId=21B01S|shefId=SVNW1|stationTriplet=791:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:792_ID_SNTL,792_ID_SNTL,Stickney Mill,SNOTEL,"{'latitude': '43.861171722412109', 'longitude': '-114.20902252197266'}",2264.6640625,"{'county': 'Custer', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170402180303|HUD=17040218|TimeZone=-8.0|actonId=14F02S|shefId=STMI1|stationTriplet=792:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1157_WA_SNTL,1157_WA_SNTL,Stickney Ridge,SNOTEL,"{'latitude': '47.92340087890625', 'longitude': '-121.61669921875'}",1161.2879638671875,"{'county': 'Snohomish', 'state': 'Washington', 'site_comments': 'beginDate=6/6/2079 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100090502|HUD=17110009|TimeZone=-8.0|actonId=21B58S|shefId=SKSW1|stationTriplet=1157:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:793_CO_SNTL,793_CO_SNTL,Stillwater Creek,SNOTEL,"{'latitude': '40.225429534912109', 'longitude': '-105.91976928710938'}",2657.85595703125,"{'county': 'Grand', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1985 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100010306|HUD=14010001|TimeZone=-8.0|actonId=05J12S|shefId=SCSC2|stationTriplet=793:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:794_OR_SNTL,794_OR_SNTL,Strawberry,SNOTEL,"{'latitude': '42.125869750976563', 'longitude': '-120.83609771728516'}",1758.696044921875,"{'county': 'Lake', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102040501|HUD=18020001|TimeZone=-8.0|actonId=20G09S|shefId=STWO3|stationTriplet=794:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:795_UT_SNTL,795_UT_SNTL,Strawberry Divide,SNOTEL,"{'latitude': '40.164829254150391', 'longitude': '-111.20664978027344'}",2475.890380859375,"{'county': 'Wasatch', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140600040103|HUD=14060004|TimeZone=-8.0|actonId=11J08S|shefId=STDU1|stationTriplet=795:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:264_WA_SNTL,264_WA_SNTL,Strawberry Landing,SNOTEL,"{'latitude': '46.333328247070313', 'longitude': '-122.05000305175781'}",1463.0400390625,"{'county': 'Skamania', 'state': 'Washington', 'site_comments': 'beginDate=12/16/1980 12:00:00 AM|endDate=10/1/1989 12:00:00 AM|HUC=170800050401|HUD=17080004|TimeZone=-8.0|actonId=|shefId=RYLW1|stationTriplet=264:WA:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1009_MT_SNTL,1009_MT_SNTL,Stringer Creek,SNOTEL,"{'latitude': '46.926898956298828', 'longitude': '-110.9019775390625'}",1996.43994140625,"{'county': 'Meagher', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1992 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100301030801|HUD=10030103|TimeZone=-8.0|actonId=10C23S|shefId=STCM8|stationTriplet=1009:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:901_MT_SNTL,901_MT_SNTL,Stuart Mountain,SNOTEL,"{'latitude': '46.995231628417969', 'longitude': '-113.92664337158203'}",2255.52001953125,"{'county': 'Missoula', 'state': 'Montana', 'site_comments': 'beginDate=7/26/1994 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102040102|HUD=17010204|TimeZone=-8.0|actonId=13C01S|shefId=STTM8|stationTriplet=901:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:797_CO_SNTL,797_CO_SNTL,Stump Lakes,SNOTEL,"{'latitude': '37.476211547851563', 'longitude': '-107.63294982910156'}",3413.760009765625,"{'county': 'San Juan', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1985 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140801040702|HUD=14080104|TimeZone=-8.0|actonId=07M34S|shefId=STPC2|stationTriplet=797:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:798_WY_SNTL,798_WY_SNTL,Sucker Creek,SNOTEL,"{'latitude': '44.722499847412109', 'longitude': '-107.40032958984375'}",2706.6240234375,"{'county': 'Sheridan', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100901010203|HUD=10090101|TimeZone=-8.0|actonId=07E12S|shefId=SUCW4|stationTriplet=798:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:799_AZ_SNTL,799_AZ_SNTL,Sugar Loaf,SNOTEL,"{'latitude': '34.615501403808594', 'longitude': '-111.51790618896484'}",1865.3759765625,"{'county': 'Coconino', 'state': 'Arizona', 'site_comments': 'beginDate=10/10/1978 12:00:00 AM|endDate=10/1/1999 12:00:00 AM|HUC=150602030106|HUD=15060203|TimeZone=-8.0|actonId=11R08S|shefId=SGLA3|stationTriplet=799:AZ:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1095_AK_SNTL,1095_AK_SNTL,Sugarloaf Mtn,SNOTEL,"{'latitude': '61.081001281738281', 'longitude': '-146.29949951171875'}",167.63999938964844,"{'county': 'Valdez-Cordova', 'state': 'Alaska', 'site_comments': 'beginDate=10/1/2006 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190202011101|HUD=19020201|TimeZone=-9.0|actonId=46M04S|shefId=SUGA2|stationTriplet=1095:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:800_OR_SNTL,800_OR_SNTL,Summer Rim,SNOTEL,"{'latitude': '42.695701599121094', 'longitude': '-120.80158233642578'}",2157.98388671875,"{'county': 'Lake', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102020103|HUD=18010202|TimeZone=-8.0|actonId=20G02S|shefId=SMRO3|stationTriplet=800:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:955_AK_SNTL,955_AK_SNTL,Summit Creek,SNOTEL,"{'latitude': '60.617130279541016', 'longitude': '-149.53128051757813'}",426.72000122070313,"{'county': 'Kenai Peninsula', 'state': 'Alaska', 'site_comments': 'beginDate=10/1/1988 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190203020401|HUD=19020302|TimeZone=-9.0|actonId=49L19S|shefId=SUUA2|stationTriplet=955:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:801_OR_SNTL,801_OR_SNTL,Summit Lake,SNOTEL,"{'latitude': '43.449069976806641', 'longitude': '-122.13807678222656'}",1709.927978515625,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170703020203|HUD=17070302|TimeZone=-8.0|actonId=22F14S|shefId=SMLO3|stationTriplet=801:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1194_NV_SNTL,1194_NV_SNTL,Summit Lk,SNOTEL,"{'latitude': '41.489528656005859', 'longitude': '-118.99662780761719'}",2321.052001953125,"{'county': 'Humboldt', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/2011 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160402021301|HUD=16040202|TimeZone=-8.0|actonId=18H02S|shefId=MTLN2|stationTriplet=1194:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1052_CA_SNTL,1052_CA_SNTL,Summit Meadow,SNOTEL,"{'latitude': '38.397468566894531', 'longitude': '-119.53521728515625'}",2838.602294921875,"{'county': 'Alpine', 'state': 'California', 'site_comments': 'beginDate=10/1/2003 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160503020203|HUD=16050302|TimeZone=-8.0|actonId=19L42S|shefId=SDWC1|stationTriplet=1052:CA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:802_CO_SNTL,802_CO_SNTL,Summit Ranch,SNOTEL,"{'latitude': '39.717960357666016', 'longitude': '-106.15802001953125'}",2865.1201171875,"{'county': 'Summit', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100020502|HUD=14010002|TimeZone=-8.0|actonId=06K14S|shefId=SUMC2|stationTriplet=802:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1078_OR_SNTL,1078_OR_SNTL,Sun Pass,SNOTEL,"{'latitude': '42.786369323730469', 'longitude': '-121.97714996337891'}",1645.9200439453125,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=6/27/2006 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102010602|HUD=18010203|TimeZone=-8.0|actonId=21G17S|shefId=SSSO3|stationTriplet=1078:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1249_UT_SNTL,1249_UT_SNTL,Sunflower Flat,SNOTEL,"{'latitude': '38.048000335693359', 'longitude': '-111.33981323242188'}",3053.486328125,"{'county': 'Garfield', 'state': 'Utah', 'site_comments': 'beginDate=10/23/2013 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140700030406|HUD=|TimeZone=-8.0|actonId=11M01S|shefId=SFFU1|stationTriplet=1249:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:803_ID_SNTL,803_ID_SNTL,Sunset,SNOTEL,"{'latitude': '47.555450439453125', 'longitude': '-115.82421875'}",1688.592041015625,"{'county': 'Shoshone', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170103020102|HUD=17010302|TimeZone=-8.0|actonId=15B09S|shefId=SNSI1|stationTriplet=803:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:804_WA_SNTL,804_WA_SNTL,Surprise Lakes,SNOTEL,"{'latitude': '46.094970703125', 'longitude': '-121.76345062255859'}",1307.592041015625,"{'county': 'Skamania', 'state': 'Washington', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170800020107|HUD=17080002|TimeZone=-8.0|actonId=21C13S|shefId=SPLW1|stationTriplet=804:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:967_AK_SNTL,967_AK_SNTL,Susitna Valley High,SNOTEL,"{'latitude': '62.133331298828125', 'longitude': '-150.04167175292969'}",114.30000305175781,"{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'site_comments': 'beginDate=10/1/1986 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190205050105|HUD=19020505|TimeZone=-9.0|actonId=50N07S|shefId=SUVA2|stationTriplet=967:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1248_UT_SNTL,1248_UT_SNTL,Suu Ranch,SNOTEL,"{'latitude': '37.597110748291016', 'longitude': '-112.92948913574219'}",2453.639892578125,"{'county': 'Iron', 'state': 'Utah', 'site_comments': 'beginDate=10/1/2013 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160300060306|HUD=|TimeZone=-8.0|actonId=12M17S|shefId=SURU1|stationTriplet=1248:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:975_WA_SNTL,975_WA_SNTL,Swamp Creek,SNOTEL,"{'latitude': '48.571418762207031', 'longitude': '-120.78266906738281'}",1197.864013671875,"{'county': 'Skagit', 'state': 'Washington', 'site_comments': 'beginDate=10/1/1999 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100050503|HUD=17110005|TimeZone=-8.0|actonId=20A41S|shefId=SWSW1|stationTriplet=975:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1077_OR_SNTL,1077_OR_SNTL,Swan Lake Mtn,SNOTEL,"{'latitude': '42.413230895996094', 'longitude': '-121.68002319335938'}",2081.783935546875,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/2006 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102040802|HUD=18010204|TimeZone=-8.0|actonId=21G16S|shefId=SWNO3|stationTriplet=1077:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:805_ID_SNTL,805_ID_SNTL,Swede Peak,SNOTEL,"{'latitude': '43.625999450683594', 'longitude': '-113.9688720703125'}",2328.672119140625,"{'county': 'Blaine', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170402210301|HUD=17040221|TimeZone=-8.0|actonId=13F09S|shefId=SWPI1|stationTriplet=805:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1012_WA_SNTL,1012_WA_SNTL,Swift Creek,SNOTEL,"{'latitude': '46.163799285888672', 'longitude': '-122.18402099609375'}",1353.31201171875,"{'county': 'Skamania', 'state': 'Washington', 'site_comments': 'beginDate=10/1/2001 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170800020304|HUD=17080002|TimeZone=-8.0|actonId=22C13S|shefId=SWCW1|stationTriplet=1012:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:806_WY_SNTL,806_WY_SNTL,Sylvan Lake,SNOTEL,"{'latitude': '44.477638244628906', 'longitude': '-110.15650939941406'}",2566.416015625,"{'county': 'Park', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700010404|HUD=10070001|TimeZone=-8.0|actonId=10E06S|shefId=SYLW4|stationTriplet=806:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:807_WY_SNTL,807_WY_SNTL,Sylvan Road,SNOTEL,"{'latitude': '44.478248596191406', 'longitude': '-110.03807830810547'}",2170.176025390625,"{'county': 'Park', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1986 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100800120103|HUD=10080012|TimeZone=-8.0|actonId=10E20S|shefId=SYRW4|stationTriplet=807:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:809_CA_SNTL,809_CA_SNTL,Tahoe City Cross,SNOTEL,"{'latitude': '39.1716194152832', 'longitude': '-120.15361785888672'}",2071.7255859375,"{'county': 'Placer', 'state': 'California', 'site_comments': 'beginDate=10/1/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160501010101|HUD=16050101|TimeZone=-8.0|actonId=20K27S|shefId=THOC1|stationTriplet=809:CA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1247_UT_SNTL,1247_UT_SNTL,Takka Wiiya,SNOTEL,"{'latitude': '39.741039276123047', 'longitude': '-113.98262023925781'}",2780.385498046875,"{'county': 'Juab', 'state': 'Utah', 'site_comments': 'beginDate=10/1/2013 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160203060804|HUD=|TimeZone=-8.0|actonId=13J01S|shefId=TAKU1|stationTriplet=1247:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1168_NM_SNTL,1168_NM_SNTL,Taos Powderhorn,SNOTEL,"{'latitude': '36.58203125', 'longitude': '-105.45610809326172'}",3370.173583984375,"{'county': 'Taos', 'state': 'New Mexico', 'site_comments': 'beginDate=8/9/2010 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=130201010701|HUD=13020101|TimeZone=-8.0|actonId=05N14S|shefId=TABN5|stationTriplet=1168:NM:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:810_OR_SNTL,810_OR_SNTL,Taylor Butte,SNOTEL,"{'latitude': '42.691078186035156', 'longitude': '-121.42591857910156'}",1533.14404296875,"{'county': 'Klamath', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=180102020606|HUD=18010201|TimeZone=-8.0|actonId=21G03S|shefId=TYBO3|stationTriplet=810:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:811_NV_SNTL,811_NV_SNTL,Taylor Canyon,SNOTEL,"{'latitude': '41.22869873046875', 'longitude': '-116.029296875'}",1927.8599853515625,"{'county': 'Elko', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170501050105|HUD=17050105|TimeZone=-8.0|actonId=15H09S|shefId=TACN2|stationTriplet=811:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:812_OR_SNTL,812_OR_SNTL,Taylor Green,SNOTEL,"{'latitude': '45.077068328857422', 'longitude': '-117.55066680908203'}",1749.552001953125,"{'county': 'Baker', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170601040502|HUD=17050203|TimeZone=-8.0|actonId=17D07S|shefId=TYLO3|stationTriplet=812:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:256_MT_SNTL,256_MT_SNTL,Taylor Peaks,SNOTEL,"{'latitude': '45.016670227050781', 'longitude': '-111.44999694824219'}",2590.800048828125,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1966 12:00:00 AM|endDate=10/1/1990 12:00:00 AM|HUC=100200080106|HUD=10020008|TimeZone=-8.0|actonId=|shefId=MYDM8|stationTriplet=256:MT:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1266_AK_SNTL,1266_AK_SNTL,Telaquana Lake,SNOTEL,"{'latitude': '60.982429504394531', 'longitude': '-153.917724609375'}",388.6199951171875,"{'county': 'Bethel', 'state': 'Alaska', 'site_comments': 'beginDate=7/9/2014 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190304052303|HUD=|TimeZone=-9.0|actonId=53L01S|shefId=TQUA2|stationTriplet=1266:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1013_UT_SNTL,1013_UT_SNTL,Temple Fork,SNOTEL,"{'latitude': '41.792999267578125', 'longitude': '-111.54605102539063'}",2257.348876953125,"{'county': 'Cache', 'state': 'Utah', 'site_comments': 'beginDate=11/5/2001 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160102030303|HUD=16010203|TimeZone=-8.0|actonId=11H58S|shefId=TPKU1|stationTriplet=1013:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1202_NV_SNTL,1202_NV_SNTL,Tent Mtn Lower,SNOTEL,"{'latitude': '40.978519439697266', 'longitude': '-115.17218017578125'}",2165.29931640625,"{'county': 'Elko', 'state': 'Nevada', 'site_comments': 'beginDate=12/23/2011 8:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160401010704|HUD=16040101|TimeZone=-8.0|actonId=15J22S|shefId=TMLN2|stationTriplet=1202:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:813_MT_SNTL,813_MT_SNTL,Tepee Creek,SNOTEL,"{'latitude': '44.785621643066406', 'longitude': '-111.70999908447266'}",2438.39990234375,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1971 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200070602|HUD=10020007|TimeZone=-8.0|actonId=11E24S|shefId=TPEM8|stationTriplet=813:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:951_AK_SNTL,951_AK_SNTL,Teuchet Creek,SNOTEL,"{'latitude': '64.945831298828125', 'longitude': '-145.51666259765625'}",499.87200927734375,"{'county': 'Fairbanks North Star', 'state': 'Alaska', 'site_comments': 'beginDate=10/1/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190803060301|HUD=19040506|TimeZone=-9.0|actonId=45P03S|shefId=TEUA2|stationTriplet=951:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:814_UT_SNTL,814_UT_SNTL,Thaynes Canyon,SNOTEL,"{'latitude': '40.623500823974609', 'longitude': '-111.53321838378906'}",2813.303955078125,"{'county': 'Summit', 'state': 'Utah', 'site_comments': 'beginDate=6/20/1988 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160201020101|HUD=16020102|TimeZone=-8.0|actonId=11J56S|shefId=THCU1|stationTriplet=814:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1226_UT_SNTL,1226_UT_SNTL,Thistle Flat,SNOTEL,"{'latitude': '39.238029479980469', 'longitude': '-111.51998138427734'}",2678.277587890625,"{'county': 'Sanpete', 'state': 'Utah', 'site_comments': 'beginDate=10/1/2012 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160300040501|HUD=16030004|TimeZone=-8.0|actonId=11K35S|shefId=THIU1|stationTriplet=1226:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:815_OR_SNTL,815_OR_SNTL,Three Creeks Meadow,SNOTEL,"{'latitude': '44.144248962402344', 'longitude': '-121.64095306396484'}",1734.31201171875,"{'county': 'Deschutes', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170703010601|HUD=17070301|TimeZone=-8.0|actonId=21E13S|shefId=TCMO3|stationTriplet=815:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:816_WY_SNTL,816_WY_SNTL,Thumb Divide,SNOTEL,"{'latitude': '44.369171142578125', 'longitude': '-110.57717132568359'}",2432.303955078125,"{'county': 'Teton', 'state': 'Wyoming', 'site_comments': 'beginDate=9/30/1987 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700010409|HUD=17040101|TimeZone=-8.0|actonId=10E07S|shefId=THUW4|stationTriplet=816:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:817_WA_SNTL,817_WA_SNTL,Thunder Basin,SNOTEL,"{'latitude': '48.527530670166016', 'longitude': '-120.989501953125'}",1316.7359619140625,"{'county': 'Skagit', 'state': 'Washington', 'site_comments': 'beginDate=9/30/1987 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100050702|HUD=17110005|TimeZone=-8.0|actonId=20A07S|shefId=THBW1|stationTriplet=817:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:818_WY_SNTL,818_WY_SNTL,Tie Creek,SNOTEL,"{'latitude': '44.812431335449219', 'longitude': '-107.41017150878906'}",2093.97607421875,"{'county': 'Sheridan', 'state': 'Wyoming', 'site_comments': 'beginDate=8/1/1994 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100901010205|HUD=10090101|TimeZone=-8.0|actonId=07E39S|shefId=TIEW4|stationTriplet=818:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:819_WY_SNTL,819_WY_SNTL,Timber Creek,SNOTEL,"{'latitude': '44.027400970458984', 'longitude': '-109.17878723144531'}",2423.159912109375,"{'county': 'Park', 'state': 'Wyoming', 'site_comments': 'beginDate=8/1/1967 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100800090210|HUD=10080009|TimeZone=-8.0|actonId=09E03S|shefId=TICW4|stationTriplet=819:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1097_UT_SNTL,1097_UT_SNTL,Timberline,SNOTEL,"{'latitude': '39.677120208740234', 'longitude': '-110.43395233154297'}",2662.73291015625,"{'county': 'Carbon', 'state': 'Utah', 'site_comments': 'beginDate=10/1/2007 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140600070903|HUD=14060007|TimeZone=-8.0|actonId=10K06S|shefId=TLNU1|stationTriplet=1097:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:820_UT_SNTL,820_UT_SNTL,Timpanogos Divide,SNOTEL,"{'latitude': '40.428169250488281', 'longitude': '-111.6163330078125'}",2481.072021484375,"{'county': 'Utah', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160202010802|HUD=16020203|TimeZone=-8.0|actonId=11J21S|shefId=TIMU1|stationTriplet=820:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:899_WA_SNTL,899_WA_SNTL,Tinkham Creek,SNOTEL,"{'latitude': '47.331981658935547', 'longitude': '-121.46974945068359'}",911.35198974609375,"{'county': 'King', 'state': 'Washington', 'site_comments': 'beginDate=10/1/1993 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100120101|HUD=17110012|TimeZone=-8.0|actonId=21B20S|shefId=TKSW1|stationTriplet=899:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:821_OR_SNTL,821_OR_SNTL,Tipton,SNOTEL,"{'latitude': '44.655670166015625', 'longitude': '-118.42617034912109'}",1569.719970703125,"{'county': 'Baker', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170502020101|HUD=17070203|TimeZone=-8.0|actonId=18E09S|shefId=TIPO3|stationTriplet=821:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:893_MT_SNTL,893_MT_SNTL,Tizer Basin,SNOTEL,"{'latitude': '46.349369049072266', 'longitude': '-111.85308074951172'}",2097.02392578125,"{'county': 'Jefferson', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1987 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100301010701|HUD=10030101|TimeZone=-8.0|actonId=11C04S|shefId=TIBM8|stationTriplet=893:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
